,Title Key,Title Code,Campus Code,Business Unit,Primary Title,Title Grade,Title Name,TUC,Title
1260,006318130,006318,130,UCANR,WARDROBE TCHN,,WARDROBE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006318&campus=130
1261,00633210,006332,10,BKCMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=10
1262,00633230,006332,30,DVCMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=30
1263,00633231,006332,31,DVMED,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=31
1264,00633290,006332,90,IRCMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=90
1265,00633240,006332,40,LACMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=40
1266,00633241,006332,41,LAMED,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=41
1267,006332100,006332,100,MECMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=100
1268,00633250,006332,50,RVCMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=50
1269,00633280,006332,80,SBCMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=80
1270,00633270,006332,70,SCCMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=70
1271,00633260,006332,60,SDCMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=60
1272,00633261,006332,61,SDMED,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=61
1273,00633220,006332,20,SFCMP,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=20
1274,00633221,006332,21,SFMED,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=21
1275,006332130,006332,130,UCANR,SCENE TCHN,SR,SCENE TCHN SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006332&campus=130
1276,00633310,006333,10,BKCMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=10
1277,00633330,006333,30,DVCMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=30
1278,00633331,006333,31,DVMED,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=31
1279,00633390,006333,90,IRCMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=90
1280,00633340,006333,40,LACMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=40
1281,00633341,006333,41,LAMED,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=41
1282,006333100,006333,100,MECMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=100
1283,00633350,006333,50,RVCMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=50
1284,00633380,006333,80,SBCMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=80
1285,00633370,006333,70,SCCMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=70
1286,00633360,006333,60,SDCMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=60
1287,00633361,006333,61,SDMED,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=61
1288,00633320,006333,20,SFCMP,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=20
1289,00633321,006333,21,SFMED,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=21
1290,006333130,006333,130,UCANR,SCENE TCHN,,SCENE TCHN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006333&campus=130
1291,00633410,006334,10,BKCMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=10
1292,00633430,006334,30,DVCMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=30
1293,00633431,006334,31,DVMED,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=31
1294,00633490,006334,90,IRCMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=90
1295,00633440,006334,40,LACMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=40
1296,00633441,006334,41,LAMED,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=41
1297,006334100,006334,100,MECMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=100
1298,00633450,006334,50,RVCMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=50
1299,00633480,006334,80,SBCMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=80
1300,00633470,006334,70,SCCMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=70
1301,00633460,006334,60,SDCMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=60
1302,00633461,006334,61,SDMED,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=61
1303,00633420,006334,20,SFCMP,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=20
1304,00633421,006334,21,SFMED,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=21
1305,006334130,006334,130,UCANR,SCENE TCHN,AST,SCENE TCHN AST,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006334&campus=130
1306,00633510,006335,10,BKCMP,SCENE TCHN,PRN,SCENE TCHN PRN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006335&campus=10
1307,00633530,006335,30,DVCMP,SCENE TCHN,PRN,SCENE TCHN PRN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006335&campus=30
1308,00633531,006335,31,DVMED,SCENE TCHN,PRN,SCENE TCHN PRN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006335&campus=31
1309,00633550,006335,50,RVCMP,SCENE TCHN,PRN,SCENE TCHN PRN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006335&campus=50
1310,006335130,006335,130,UCANR,SCENE TCHN,PRN,SCENE TCHN PRN,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006335&campus=130
1311,00633610,006336,10,BKCMP,SCENE TCHN,SR PD,SCENE TCHN SR PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006336&campus=10
1312,00633630,006336,30,DVCMP,SCENE TCHN,SR PD,SCENE TCHN SR PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006336&campus=30
1313,00633631,006336,31,DVMED,SCENE TCHN,SR PD,SCENE TCHN SR PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006336&campus=31
1314,006336130,006336,130,UCANR,SCENE TCHN,SR PD,SCENE TCHN SR PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006336&campus=130
1315,00633710,006337,10,BKCMP,SCENE TCHN,PD,SCENE TCHN PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006337&campus=10
1316,00633730,006337,30,DVCMP,SCENE TCHN,PD,SCENE TCHN PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006337&campus=30
1317,00633731,006337,31,DVMED,SCENE TCHN,PD,SCENE TCHN PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006337&campus=31
1318,006337130,006337,130,UCANR,SCENE TCHN,PD,SCENE TCHN PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006337&campus=130
1319,00633810,006338,10,BKCMP,SCENE TCHN,AST PD,SCENE TCHN AST PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006338&campus=10
1320,006338130,006338,130,UCANR,SCENE TCHN,AST PD,SCENE TCHN AST PD,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006338&campus=130
1321,00634410,006344,10,BKCMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=10
1322,00634430,006344,30,DVCMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=30
1323,00634431,006344,31,DVMED,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=31
1324,00634490,006344,90,IRCMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=90
1325,00634440,006344,40,LACMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=40
1326,006344100,006344,100,MECMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=100
1327,00634450,006344,50,RVCMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=50
1328,00634480,006344,80,SBCMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=80
1329,00634470,006344,70,SCCMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=70
1330,00634460,006344,60,SDCMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=60
1331,00634461,006344,61,SDMED,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=61
1332,00634420,006344,20,SFCMP,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=20
1333,00634421,006344,21,SFMED,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=21
1334,006344130,006344,130,UCANR,STAGE HELPER,,STAGE HELPER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006344&campus=130
1335,00665010,006650,10,BKCMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=10
1336,00665030,006650,30,DVCMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=30
1337,00665031,006650,31,DVMED,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=31
1338,00665090,006650,90,IRCMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=90
1339,00665040,006650,40,LACMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=40
1340,00665041,006650,41,LAMED,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=41
1341,006650100,006650,100,MECMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=100
1342,00665050,006650,50,RVCMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=50
1343,00665080,006650,80,SBCMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=80
1344,00665060,006650,60,SDCMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=60
1345,00665061,006650,61,SDMED,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=61
1346,00665020,006650,20,SFCMP,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=20
1347,00665021,006650,21,SFMED,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=21
1348,006650130,006650,130,UCANR,LANGUAGE ASSISTANT,,LANGUAGE ASSISTANT,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006650&campus=130
1349,00665210,006652,10,BKCMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=10
1350,00665230,006652,30,DVCMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=30
1351,00665231,006652,31,DVMED,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=31
1352,00665290,006652,90,IRCMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=90
1353,00665240,006652,40,LACMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=40
1354,00665241,006652,41,LAMED,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=41
1355,006652100,006652,100,MECMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=100
1356,00665250,006652,50,RVCMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=50
1357,00665280,006652,80,SBCMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=80
1358,00665260,006652,60,SDCMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=60
1359,00665261,006652,61,SDMED,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=61
1360,00665220,006652,20,SFCMP,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=20
1361,00665221,006652,21,SFMED,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=21
1362,006652130,006652,130,UCANR,LINGUISTIC INTERPRETER,SR,LINGUISTIC INTERPRETER SR,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006652&campus=130
1363,00665310,006653,10,BKCMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=10
1364,00665330,006653,30,DVCMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=30
1365,00665331,006653,31,DVMED,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=31
1366,00665390,006653,90,IRCMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=90
1367,00665340,006653,40,LACMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=40
1368,00665341,006653,41,LAMED,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=41
1369,006653100,006653,100,MECMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=100
1370,00665350,006653,50,RVCMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=50
1371,00665380,006653,80,SBCMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=80
1372,00665360,006653,60,SDCMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=60
1373,00665361,006653,61,SDMED,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=61
1374,00665320,006653,20,SFCMP,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=20
1375,00665321,006653,21,SFMED,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=21
1376,006653130,006653,130,UCANR,LINGUISTIC INTERPRETER,,LINGUISTIC INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006653&campus=130
1377,00667710,006677,10,BKCMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=10
1378,00667730,006677,30,DVCMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=30
1379,00667731,006677,31,DVMED,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=31
1380,00667790,006677,90,IRCMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=90
1381,00667740,006677,40,LACMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=40
1382,00667741,006677,41,LAMED,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=41
1383,006677100,006677,100,MECMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=100
1384,00667750,006677,50,RVCMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=50
1385,00667780,006677,80,SBCMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=80
1386,00667760,006677,60,SDCMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=60
1387,00667761,006677,61,SDMED,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=61
1388,00667720,006677,20,SFCMP,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=20
1389,00667721,006677,21,SFMED,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=21
1390,006677130,006677,130,UCANR,READER FOR THE BLIND,,READER FOR THE BLIND,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006677&campus=130
1391,00668010,006680,10,BKCMP,DEAF TRANSLATOR INTERPRETER,,DEAF TRANSLATOR INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006680&campus=10
1392,00668030,006680,30,DVCMP,DEAF TRANSLATOR INTERPRETER,,DEAF TRANSLATOR INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006680&campus=30
1393,00668031,006680,31,DVMED,DEAF TRANSLATOR INTERPRETER,,DEAF TRANSLATOR INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006680&campus=31
1394,00668090,006680,90,IRCMP,DEAF TRANSLATOR INTERPRETER,,DEAF TRANSLATOR INTERPRETER,TX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=006680&campus=90
